suite,op,phase,dtype,backend,profile,shape,warmups,runs,median_ms,iqr_ms,status
small,grad_sum_matmul,backward,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_svd_s,backward,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_solve,backward,f64,filtered,full,"16x16,rhs=1",10,101,,,filtered
small,matmul,primal,f64,system-accelerate,full,32x32,10,101,0.029917,0.004417,ok
small,einsum_ij_jk_ik,primal,f64,filtered,full,32x32,10,101,,,filtered
small,svd,primal,f64,filtered,full,32x32,10,101,,,filtered
small,qr,primal,f64,filtered,full,32x32,10,101,,,filtered
small,eigh,primal,f64,filtered,full,32x32,10,101,,,filtered
small,solve,primal,f64,filtered,full,"32x32,rhs=1",10,101,,,filtered
small,solve,primal,f64,filtered,full,"32x32,rhs=4",10,101,,,filtered
small,grad_sum_matmul,backward,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_svd_s,backward,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_solve,backward,f64,filtered,full,"32x32,rhs=1",10,101,,,filtered
small,matmul,primal,f64,tenferro-trace,full,2x2,10,101,0.044625,0.005584,ok
small,einsum_ij_jk_ik,primal,f64,filtered,full,2x2,10,101,,,filtered
small,svd,primal,f64,filtered,full,2x2,10,101,,,filtered
small,qr,primal,f64,filtered,full,2x2,10,101,,,filtered
small,eigh,primal,f64,filtered,full,2x2,10,101,,,filtered
small,solve,primal,f64,filtered,full,"2x2,rhs=1",10,101,,,filtered
small,solve,primal,f64,filtered,full,"2x2,rhs=4",10,101,,,filtered
small,grad_sum_matmul,backward,f64,filtered,full,2x2,10,101,,,filtered
small,grad_sum_svd_s,backward,f64,filtered,full,2x2,10,101,,,filtered
small,grad_sum_solve,backward,f64,filtered,full,"2x2,rhs=1",10,101,,,filtered
small,grad_sum_svd_s,jvp,f64,filtered,full,2x2,10,101,,,filtered
small,grad_sum_svd_s,vjp,f64,filtered,full,2x2,10,101,,,filtered
small,grad_sum_qr,jvp,f64,tenferro-trace,full,2x2,10,101,0.381500,0.035625,ok
small,grad_sum_qr,vjp,f64,tenferro-trace,full,2x2,10,101,0.401083,0.037458,ok
small,grad_sum_eigh,jvp,f64,filtered,full,2x2,10,101,,,filtered
small,grad_sum_eigh,vjp,f64,filtered,full,2x2,10,101,,,filtered
small,grad_sum_lu,jvp,f64,filtered,full,2x2,10,101,,,filtered
small,grad_sum_lu,vjp,f64,filtered,full,2x2,10,101,,,filtered
small,grad_sum_solve,jvp,f64,filtered,full,"2x2,rhs=1",10,101,,,filtered
small,grad_sum_solve,vjp,f64,filtered,full,"2x2,rhs=1",10,101,,,filtered
small,matmul,primal,f64,tenferro-trace,full,4x4,10,101,0.046083,0.005792,ok
small,einsum_ij_jk_ik,primal,f64,filtered,full,4x4,10,101,,,filtered
small,svd,primal,f64,filtered,full,4x4,10,101,,,filtered
small,qr,primal,f64,filtered,full,4x4,10,101,,,filtered
small,eigh,primal,f64,filtered,full,4x4,10,101,,,filtered
small,solve,primal,f64,filtered,full,"4x4,rhs=1",10,101,,,filtered
small,solve,primal,f64,filtered,full,"4x4,rhs=4",10,101,,,filtered
small,grad_sum_matmul,backward,f64,filtered,full,4x4,10,101,,,filtered
small,grad_sum_svd_s,backward,f64,filtered,full,4x4,10,101,,,filtered
small,grad_sum_solve,backward,f64,filtered,full,"4x4,rhs=1",10,101,,,filtered
small,grad_sum_svd_s,jvp,f64,filtered,full,4x4,10,101,,,filtered
small,grad_sum_svd_s,vjp,f64,filtered,full,4x4,10,101,,,filtered
small,grad_sum_qr,jvp,f64,tenferro-trace,full,4x4,10,101,0.379208,0.032500,ok
small,grad_sum_qr,vjp,f64,tenferro-trace,full,4x4,10,101,0.398000,0.025292,ok
small,grad_sum_eigh,jvp,f64,filtered,full,4x4,10,101,,,filtered
small,grad_sum_eigh,vjp,f64,filtered,full,4x4,10,101,,,filtered
small,grad_sum_lu,jvp,f64,filtered,full,4x4,10,101,,,filtered
small,grad_sum_lu,vjp,f64,filtered,full,4x4,10,101,,,filtered
small,grad_sum_solve,jvp,f64,filtered,full,"4x4,rhs=1",10,101,,,filtered
small,grad_sum_solve,vjp,f64,filtered,full,"4x4,rhs=1",10,101,,,filtered
small,matmul,primal,f64,tenferro-trace,full,8x8,10,101,0.045125,0.004541,ok
small,einsum_ij_jk_ik,primal,f64,filtered,full,8x8,10,101,,,filtered
small,svd,primal,f64,filtered,full,8x8,10,101,,,filtered
small,qr,primal,f64,filtered,full,8x8,10,101,,,filtered
small,eigh,primal,f64,filtered,full,8x8,10,101,,,filtered
small,solve,primal,f64,filtered,full,"8x8,rhs=1",10,101,,,filtered
small,solve,primal,f64,filtered,full,"8x8,rhs=4",10,101,,,filtered
small,grad_sum_matmul,backward,f64,filtered,full,8x8,10,101,,,filtered
small,grad_sum_svd_s,backward,f64,filtered,full,8x8,10,101,,,filtered
small,grad_sum_solve,backward,f64,filtered,full,"8x8,rhs=1",10,101,,,filtered
small,grad_sum_svd_s,jvp,f64,filtered,full,8x8,10,101,,,filtered
small,grad_sum_svd_s,vjp,f64,filtered,full,8x8,10,101,,,filtered
small,grad_sum_qr,jvp,f64,tenferro-trace,full,8x8,10,101,0.376708,0.029999,ok
small,grad_sum_qr,vjp,f64,tenferro-trace,full,8x8,10,101,0.402375,0.029250,ok
small,grad_sum_eigh,jvp,f64,filtered,full,8x8,10,101,,,filtered
small,grad_sum_eigh,vjp,f64,filtered,full,8x8,10,101,,,filtered
small,grad_sum_lu,jvp,f64,filtered,full,8x8,10,101,,,filtered
small,grad_sum_lu,vjp,f64,filtered,full,8x8,10,101,,,filtered
small,grad_sum_solve,jvp,f64,filtered,full,"8x8,rhs=1",10,101,,,filtered
small,grad_sum_solve,vjp,f64,filtered,full,"8x8,rhs=1",10,101,,,filtered
small,matmul,primal,f64,tenferro-trace,full,16x16,10,101,0.042666,0.003250,ok
small,einsum_ij_jk_ik,primal,f64,filtered,full,16x16,10,101,,,filtered
small,svd,primal,f64,filtered,full,16x16,10,101,,,filtered
small,qr,primal,f64,filtered,full,16x16,10,101,,,filtered
small,eigh,primal,f64,filtered,full,16x16,10,101,,,filtered
small,solve,primal,f64,filtered,full,"16x16,rhs=1",10,101,,,filtered
small,solve,primal,f64,filtered,full,"16x16,rhs=4",10,101,,,filtered
small,grad_sum_matmul,backward,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_svd_s,backward,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_solve,backward,f64,filtered,full,"16x16,rhs=1",10,101,,,filtered
small,grad_sum_svd_s,jvp,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_svd_s,vjp,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_qr,jvp,f64,tenferro-trace,full,16x16,10,101,0.388417,0.049250,ok
small,grad_sum_qr,vjp,f64,tenferro-trace,full,16x16,10,101,0.408792,0.031166,ok
small,grad_sum_eigh,jvp,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_eigh,vjp,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_lu,jvp,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_lu,vjp,f64,filtered,full,16x16,10,101,,,filtered
small,grad_sum_solve,jvp,f64,filtered,full,"16x16,rhs=1",10,101,,,filtered
small,grad_sum_solve,vjp,f64,filtered,full,"16x16,rhs=1",10,101,,,filtered
small,matmul,primal,f64,tenferro-trace,full,32x32,10,101,0.046958,0.005375,ok
small,einsum_ij_jk_ik,primal,f64,filtered,full,32x32,10,101,,,filtered
small,svd,primal,f64,filtered,full,32x32,10,101,,,filtered
small,qr,primal,f64,filtered,full,32x32,10,101,,,filtered
small,eigh,primal,f64,filtered,full,32x32,10,101,,,filtered
small,solve,primal,f64,filtered,full,"32x32,rhs=1",10,101,,,filtered
small,solve,primal,f64,filtered,full,"32x32,rhs=4",10,101,,,filtered
small,grad_sum_matmul,backward,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_svd_s,backward,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_solve,backward,f64,filtered,full,"32x32,rhs=1",10,101,,,filtered
small,grad_sum_svd_s,jvp,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_svd_s,vjp,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_qr,jvp,f64,tenferro-trace,full,32x32,10,101,0.400750,0.026291,ok
small,grad_sum_qr,vjp,f64,tenferro-trace,full,32x32,10,101,0.419417,0.036584,ok
small,grad_sum_eigh,jvp,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_eigh,vjp,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_lu,jvp,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_lu,vjp,f64,filtered,full,32x32,10,101,,,filtered
small,grad_sum_solve,jvp,f64,filtered,full,"32x32,rhs=1",10,101,,,filtered
small,grad_sum_solve,vjp,f64,filtered,full,"32x32,rhs=1",10,101,,,filtered
