suite,op,phase,dtype,backend,profile,shape,warmups,runs,median_ms,iqr_ms,status
batched,batched_solve,primal,f64,tenferro-trace,full,"16x16xbatch64 (native batch layout),rhs=1",3,60,0.203167,0.016417,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,16x16xbatch64 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,tenferro-trace,full,"16x16xbatch64 (native batch layout),rhs=1",3,60,0.415125,0.110166,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,tenferro-trace,full,"2x2xbatch256 (native batch layout),rhs=1",3,60,0.540834,0.099500,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,tenferro-trace,full,"2x2xbatch256 (native batch layout),rhs=1",3,60,1.080709,0.051167,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,tenferro-trace,full,"4x4xbatch256 (native batch layout),rhs=1",3,60,0.551041,0.094458,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,tenferro-trace,full,"4x4xbatch256 (native batch layout),rhs=1",3,60,1.111916,0.051083,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,tenferro-trace,full,"8x8xbatch256 (native batch layout),rhs=1",3,60,0.625542,0.118917,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,tenferro-trace,full,"8x8xbatch256 (native batch layout),rhs=1",3,60,1.188208,0.064375,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,tenferro-trace,full,"16x16xbatch256 (native batch layout),rhs=1",3,60,0.773708,0.106542,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,tenferro-trace,full,"16x16xbatch256 (native batch layout),rhs=1",3,60,1.452166,0.089375,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,tenferro-trace,full,"2x2xbatch1024 (native batch layout),rhs=1",3,60,2.136708,0.089167,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,tenferro-trace,full,"2x2xbatch1024 (native batch layout),rhs=1",3,60,4.022250,0.127750,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,tenferro-trace,full,"4x4xbatch1024 (native batch layout),rhs=1",3,60,2.204292,0.086084,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,tenferro-trace,full,"4x4xbatch1024 (native batch layout),rhs=1",3,60,4.149958,0.111291,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,tenferro-trace,full,"8x8xbatch1024 (native batch layout),rhs=1",3,60,2.373958,0.075249,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,tenferro-trace,full,"8x8xbatch1024 (native batch layout),rhs=1",3,60,4.482125,0.156084,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,16x16xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,16x16xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,16x16xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,16x16xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,tenferro-trace,full,"16x16xbatch1024 (native batch layout),rhs=1",3,60,2.971792,0.130209,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,16x16xbatch1024 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,tenferro-trace,full,"16x16xbatch1024 (native batch layout),rhs=1",3,60,5.610625,0.219167,ok
